Level,Title,Page Number,Parent Title,Keywords,Filtered_Keywords
3,16.6.4 Virus Protection,791,16.6.3 Intrusion Prevention,"[('virusescananddowreakhavoconsystems', 0.6001), ('wecanroughlycomputetherateofoccurrenceofauditrecordsreflectingtruly', 0.5946), ('andotheralgorithmsandtocombinetheresultstoarrive', 0.5915), ('smallinstallationsuchasthiscouldeasilygenerateamillionauditrecordsper', 0.5826), ('thateachactualattackisreflectedintenauditrecords', 0.5599)]","['virusescananddowreakhavoconsystems', 'wecanroughlycomputetherateofoccurrenceofauditrecordsreflectingtruly', 'andotheralgorithmsandtocombinetheresultstoarrive', 'smallinstallationsuchasthiscouldeasilygenerateamillionauditrecordsper', 'thateachactualattackisreflectedintenauditrecords']"
3,"16.6.5 Auditing, Accounting, and Logging",793,16.6.4 Virus Protection,"[('loggedforanalysisofprogrambehavior', 0.51), ('weturnnexttothequestionofhowatrustedcomputercanbeconnectedsafely', 0.4554), ('antivirusscan', 0.4482), ('httptocommunicatewithwebbrowsers', 0.4419), ('unixcomputerbreak', 0.4386)]","['loggedforanalysisofprogrambehavior', 'weturnnexttothequestionofhowatrustedcomputercanbeconnectedsafely']"
3,16.6.6 Firewalling to Protect Systems and Networks,793,"16.6.5 Auditing, Accounting, and Logging","[('loggedforanalysisofprogrambehavior', 0.51), ('weturnnexttothequestionofhowatrustedcomputercanbeconnectedsafely', 0.4554), ('antivirusscan', 0.4482), ('httptocommunicatewithwebbrowsers', 0.4419), ('unixcomputerbreak', 0.4386)]","['loggedforanalysisofprogrambehavior', 'weturnnexttothequestionofhowatrustedcomputercanbeconnectedsafely']"
3,16.6.7 Other Solutions,795,16.6.6 Firewalling to Protect Systems and Networks,"[('hackersmustbeabletodeducethe', 0.5531), ('protectcomputerhardware', 0.5462), ('problembyrandomizingaddressspaces', 0.4374), ('securityfeatures', 0.4314), ('cryptographically', 0.4288)]","['hackersmustbeabletodeducethe', 'protectcomputerhardware']"
3,16.6.8 Security Defenses Summarized,795,16.6.7 Other Solutions,"[('hackersmustbeabletodeducethe', 0.5531), ('protectcomputerhardware', 0.5462), ('problembyrandomizingaddressspaces', 0.4374), ('securityfeatures', 0.4314), ('cryptographically', 0.4288)]","['hackersmustbeabletodeducethe', 'protectcomputerhardware']"
2,16.7 An Example: Windows 10,796,16.6 Implementing Security Defenses,"[('siderencryptingimportantindivid', 0.5717), ('usestrongpasswordsandpassphrases', 0.5097), ('haveasecuritypolicyforimportantsystemsandfacilities', 0.5014), ('testingmethodstotestsecurityand', 0.4655), ('userdonotgetgreateraccesstothesystemthantheuserisauthorizedtohave', 0.4487)]","['siderencryptingimportantindivid', 'usestrongpasswordsandpassphrases', 'haveasecuritypolicyforimportantsystemsandfacilities', 'testingmethodstotestsecurityand']"
2,16.8 Summary,798,16.7 An Example: Windows 10,"[('vastnumberofserviceswindows10startsatsystemboottimeandthenumber', 0.6148), ('ofprovidingfeaturestohelpensureasecurecomputingenvironment', 0.5844), ('protectionoftheinformationstoredinacomputersystemfrommalicious', 0.5838), ('thesystemadministratorcanusethewindows10performancemonitorto', 0.5761), ('forthemyriadsecuritybreachesonwindows10systems', 0.5563)]","['vastnumberofserviceswindows10startsatsystemboottimeandthenumber', 'ofprovidingfeaturestohelpensureasecurecomputingenvironment', 'protectionoftheinformationstoredinacomputersystemfrommalicious', 'thesystemadministratorcanusethewindows10performancemonitorto', 'forthemyriadsecuritybreachesonwindows10systems']"
2,Further Reading,799,16.8 Summary,"[('antivirussoftware', 0.4858), ('cyberinsecurity', 0.4855), ('whileasymmetricencryptionprovidesapublickeyandapri', 0.453), ('cryptography', 0.3968), ('passwords', 0.3653)]","['antivirussoftware', 'cyberinsecurity', 'whileasymmetricencryptionprovidesapublickeyandapri']"
2,Bibliography,800,Further Reading,"[('commercialvulnerabilityscannerbutcanbeusedforfreewithlimitedtargets', 0.58), ('applyingthersadigitalsignaturetoelectronic', 0.4686), ('html', 0.4236), ('cryptosystems', 0.3816), ('volume16', 0.3723)]","['commercialvulnerabilityscannerbutcanbeusedforfreewithlimitedtargets', 'applyingthersadigitalsignaturetoelectronic']"
2,Chapter 16 Exercises,801,Bibliography,"[('4thelistofallpasswordsiskeptintheoperatingsystem', 0.5066), ('mingmethodologyorbyusingspecialhardwaresupport', 0.4621), ('6discussameansbywhichmanagersofsystemsconnectedtotheinter', 0.4215), ('10comparesymmetricandasymmetricencryptionschemes', 0.4129), ('andthereceiverknowsthatonlythesendercouldhave', 0.3997)]","['4thelistofallpasswordsiskeptintheoperatingsystem', 'mingmethodologyorbyusingspecialhardwaresupport']"
1,Chapter 17 Protection,803,Chapter 16 Security,"[('theprocessesinanoperatingsystemmustbeprotectedfromoneanother', 0.6007), ('resourcesagainstunauthorizedaccess', 0.5946), ('toincreasethereliabilityofanycom', 0.561), ('usersmightsafelyshare', 0.5579), ('thesemechanismsmustprovideameansforspecifying', 0.5564)]","['theprocessesinanoperatingsystemmustbeprotectedfromoneanother', 'resourcesagainstunauthorizedaccess', 'toincreasethereliabilityofanycom', 'usersmightsafelyshare', 'thesemechanismsmustprovideameansforspecifying']"
2,17.1 Goals of Protection,803,Chapter 17 Protection,"[('theprocessesinanoperatingsystemmustbeprotectedfromoneanother', 0.6007), ('resourcesagainstunauthorizedaccess', 0.5946), ('toincreasethereliabilityofanycom', 0.561), ('usersmightsafelyshare', 0.5579), ('thesemechanismsmustprovideameansforspecifying', 0.5564)]","['theprocessesinanoperatingsystemmustbeprotectedfromoneanother', 'resourcesagainstunauthorizedaccess', 'toincreasethereliabilityofanycom', 'usersmightsafelyshare', 'thesemechanismsmustprovideameansforspecifying']"
2,17.2 Principles of Protection,804,17.1 Goals of Protection,"[('protectioncanimprovereliabilitybydetectinglatenterrorsattheinterfaces', 0.6224), ('protectionsoftware', 0.5257), ('decisionsandkeepsthesystemconsistentandeasytounderstand', 0.5251), ('weneedtoprovideprotectionforseveralreasons', 0.5154), ('protectionmechanisms', 0.5153)]","['protectioncanimprovereliabilitybydetectinglatenterrorsattheinterfaces', 'protectionsoftware', 'decisionsandkeepsthesystemconsistentandeasytounderstand', 'weneedtoprovideprotectionforseveralreasons', 'protectionmechanisms']"
2,17.3 Protection Rings,805,17.2 Principles of Protection,"[('thatlevelperformsnecessaryinitializationbeforedroppingtoalessprivileged', 0.5179), ('multiplemeanstobypassdefenseindepth', 0.4913), ('shiftsexecutionfromusertokernelmode', 0.4895), ('ifmaliciouscodecannotobtainrootprivileges', 0.4803), ('thoughimplementationsvarysomewhat', 0.4733)]","['thatlevelperformsnecessaryinitializationbeforedroppingtoalessprivileged', 'multiplemeanstobypassdefenseindepth', 'shiftsexecutionfromusertokernelmode', 'ifmaliciouscodecannotobtainrootprivileges', 'thoughimplementationsvarysomewhat']"
2,17.4 Domain of Protection,807,17.3 Protection Rings,"[('password', 0.3732), ('notethatthesecuremonitorrunsatahigherexecutionlevelthangeneral', 0.3157), ('whichmakesittheperfectplacetodeploycodethatwillcheck', 0.2754), ('android', 0.2593), ('thetrustzoneverifiercanimposelimitations', 0.2325)]",[]
3,17.4.1 Domain Structure,809,17.4 Domain of Protection,"[('iftheassociationbetweenprocessesanddomainsisfixed', 0.6315), ('domaincontent', 0.629), ('canbothreadandwritefile', 0.6286), ('enablingtheprocesstoswitchfromonedomaintoanother', 0.5849), ('knowprincipleisviolated', 0.5835)]","['iftheassociationbetweenprocessesanddomainsisfixed', 'domaincontent', 'canbothreadandwritefile', 'enablingtheprocesstoswitchfromonedomaintoanother', 'knowprincipleisviolated']"
3,17.4.2 Example: UNIX,810,17.4.1 Domain Structure,"[('domainswitchingoccurs', 0.7045), ('accesseddependsontheidentityoftheprocess', 0.6524), ('therootusercanexecuteprivilegedcommands', 0.6487), ('domainswitching', 0.6289), ('filewiththeuserid', 0.6193)]","['domainswitchingoccurs', 'accesseddependsontheidentityoftheprocess', 'therootusercanexecuteprivilegedcommands', 'domainswitching', 'filewiththeuserid']"
3,17.4.3 Example: Android Application IDs,811,17.4.2 Example: UNIX,"[('thepolicydecisionsinvolvewhich', 0.4302), ('matrixschemeprovidesuswiththemechanismforspecifyinga', 0.4223), ('experiencehasrepeatedlyshownthatfewsetuidbinaries', 0.3908), ('passwords', 0.3449), ('themechanismconsistsofimplementingtheaccessmatrix', 0.3432)]",[]
2,17.5 Access Matrix,811,17.4 Domain of Protection,"[('thepolicydecisionsinvolvewhich', 0.4302), ('matrixschemeprovidesuswiththemechanismforspecifyinga', 0.4223), ('experiencehasrepeatedlyshownthatfewsetuidbinaries', 0.3908), ('passwords', 0.3449), ('themechanismconsistsofimplementingtheaccessmatrix', 0.3432)]",[]
2,17.6 Implementation of the Access Matrix,815,17.5 Access Matrix,"[('designersandusersmustmakethepolicydecisionsconcerningwhichdomains', 0.5803), ('matrixmodeltolet', 0.4838), ('virtualmemorytechniquesareoftenusedformanagingthistable', 0.4712), ('structuretechniquesareavailableforrepresentingsparsematrices', 0.444), ('wehaveshownonlythatthebasicmechanismexists', 0.4404)]","['designersandusersmustmakethepolicydecisionsconcerningwhichdomains', 'matrixmodeltolet', 'virtualmemorytechniquesareoftenusedformanagingthistable']"
3,17.6.1 Global Table,815,17.6 Implementation of the Access Matrix,"[('designersandusersmustmakethepolicydecisionsconcerningwhichdomains', 0.5803), ('matrixmodeltolet', 0.4838), ('virtualmemorytechniquesareoftenusedformanagingthistable', 0.4712), ('structuretechniquesareavailableforrepresentingsparsematrices', 0.444), ('wehaveshownonlythatthebasicmechanismexists', 0.4404)]","['designersandusersmustmakethepolicydecisionsconcerningwhichdomains', 'matrixmodeltolet', 'virtualmemorytechniquesareoftenusedformanagingthistable']"
3,17.6.2 Access Lists for Objects,815,17.6.1 Global Table,"[('designersandusersmustmakethepolicydecisionsconcerningwhichdomains', 0.5803), ('matrixmodeltolet', 0.4838), ('virtualmemorytechniquesareoftenusedformanagingthistable', 0.4712), ('structuretechniquesareavailableforrepresentingsparsematrices', 0.444), ('wehaveshownonlythatthebasicmechanismexists', 0.4404)]","['designersandusersmustmakethepolicydecisionsconcerningwhichdomains', 'matrixmodeltolet', 'virtualmemorytechniquesareoftenusedformanagingthistable']"
3,17.6.3 Capability Lists for Domains,816,17.6.2 Access Lists for Objects,"[('theaddressspaceassociatedwithaprogramcanbesplitinto', 0.6076), ('theresultinglistforeachobjectconsistsoforderedpairs', 0.5975), ('andtheymustbeinterpretedbyanabstractmachineonwhich', 0.5348), ('onepartisaccessibletotheprogramandcontainstheprogram', 0.5322), ('putersystemscameofage', 0.5277)]","['theaddressspaceassociatedwithaprogramcanbesplitinto', 'theresultinglistforeachobjectconsistsoforderedpairs', 'andtheymustbeinterpretedbyanabstractmachineonwhich', 'onepartisaccessibletotheprogramandcontainstheprogram', 'putersystemscameofage']"
3,17.6.4 A Lock–Key Mechanism,817,17.6.3 Capability Lists for Domains,"[('basedprotectionsystemshavebeendeveloped', 0.6071), ('eachobjecthasalistofuniquebitpatternscalled', 0.6), ('isacompromisebetweenaccesslistsandcapabilitylists', 0.5872), ('theoperatingsystemonbehalfofthedomain', 0.5573), ('choosingatechniqueforimplementinganaccessmatrix', 0.5474)]","['basedprotectionsystemshavebeendeveloped', 'eachobjecthasalistofuniquebitpatternscalled', 'isacompromisebetweenaccesslistsandcapabilitylists', 'theoperatingsystemonbehalfofthedomain', 'choosingatechniqueforimplementinganaccessmatrix']"
3,17.6.5 Comparison,817,17.6.4 A Lock–Key Mechanism,"[('basedprotectionsystemshavebeendeveloped', 0.6071), ('eachobjecthasalistofuniquebitpatternscalled', 0.6), ('isacompromisebetweenaccesslistsandcapabilitylists', 0.5872), ('theoperatingsystemonbehalfofthedomain', 0.5573), ('choosingatechniqueforimplementinganaccessmatrix', 0.5474)]","['basedprotectionsystemshavebeendeveloped', 'eachobjecthasalistofuniquebitpatternscalled', 'isacompromisebetweenaccesslistsandcapabilitylists', 'theoperatingsystemonbehalfofthedomain', 'choosingatechniqueforimplementinganaccessmatrix']"
2,17.7 Revocation of Access Rights,818,17.6 Implementation of the Access Matrix,"[('toallcapabilitiesassociatedwiththatobject', 0.3839), ('unixsystem', 0.3744), ('canasubsetoftherightsassociatedwithanobjectbe', 0.3729), ('therevokedaccessrightwillneveragainbeavailable', 0.3525), ('violationbycomparingtherequestedoperationwiththecapabilityinthefile', 0.3415)]",[]
2,17.8 Role-Based Access Control,819,17.7 Revocation of Access Rights,"[('akeyisauniquebitpatternthatcanbeassociatedwithacapability', 0.5601), ('bereusedforothercapabilitieswithoutdifficulty', 0.5532), ('anddeletingthemfromlistsshouldnotbeavailabletoallusers', 0.5398), ('limitingthemtoexactlytheaccesstheyneedtoperformtheirwork', 0.5329), ('cationbysearchingtheglobaltable', 0.5314)]","['akeyisauniquebitpatternthatcanbeassociatedwithacapability', 'bereusedforothercapabilitieswithoutdifficulty', 'anddeletingthemfromlistsshouldnotbeavailabletoallusers', 'limitingthemtoexactlytheaccesstheyneedtoperformtheirwork', 'cationbysearchingtheglobaltable']"
2,17.9 Mandatory Access Control (MAC),820,17.8 Role-Based Access Control,"[('decreasesthesecurityriskassociatedwithsuperusersand', 0.5865), ('allowingtheusertorunaprogramtoaccomplish', 0.5349), ('asystempolicythateventherootusercannotmodify', 0.4853), ('rebooted', 0.4702), ('dactakestheformoffilepermissions', 0.4664)]","['decreasesthesecurityriskassociatedwithsuperusersand', 'allowingtheusertorunaprogramtoaccomplish', 'asystempolicythateventherootusercannotmodify', 'rebooted', 'dactakestheformoffilepermissions']"
2,17.10 Capability-Based Systems,821,17.9 Mandatory Access Control (MAC),"[('unixmodel', 0.5036), ('linuxusescapabilitiestoaddressthelimitationsofthe', 0.4771), ('apple', 0.3856), ('wasintroducedintheearly1970s', 0.3609), ('adoptcapabilitiesinversion2', 0.3554)]","['unixmodel', 'linuxusescapabilitiestoaddressthelimitationsofthe']"
3,17.10.1 Linux Capabilities,821,17.10 Capability-Based Systems,"[('unixmodel', 0.5036), ('linuxusescapabilitiestoaddressthelimitationsofthe', 0.4771), ('apple', 0.3856), ('wasintroducedintheearly1970s', 0.3609), ('adoptcapabilitiesinversion2', 0.3554)]","['unixmodel', 'linuxusescapabilitiestoaddressthelimitationsofthe']"
3,17.10.2 Darwin Entitlements,822,17.10.1 Linux Capabilities,"[('afteropeninganetworkport', 0.5512), ('callyandrequiresrecompilingthekerneltoaddmore', 0.5413), ('sequenceofeventsisthataprocessorthreadstartswiththefullsetofpermitted', 0.5355), ('athreadmightremovethatcapabilitysothatno', 0.5145), ('enforcedcapabilities', 0.4661)]","['afteropeninganetworkport', 'callyandrequiresrecompilingthekerneltoaddmore', 'sequenceofeventsisthataprocessorthreadstartswiththefullsetofpermitted', 'athreadmightremovethatcapabilitysothatno', 'enforcedcapabilities']"
2,17.11 Other Protection Improvement Methods,823,17.10 Capability-Based Systems,"[('sipusesextendedattributesonfilestomarkthemas', 0.5158), ('apple', 0.4692), ('sipcanfurtherbeconfiguredtoallowonly', 0.4641), ('kernelextensionsarepermitted', 0.4596), ('therootusercanstillmanageotherusers', 0.4555)]","['sipusesextendedattributesonfilestomarkthemas', 'apple', 'sipcanfurtherbeconfiguredtoallowonly', 'kernelextensionsarepermitted', 'therootusercanstillmanageotherusers']"
3,17.11.1 System Integrity Protection,823,17.11 Other Protection Improvement Methods,"[('sipusesextendedattributesonfilestomarkthemas', 0.5158), ('apple', 0.4692), ('sipcanfurtherbeconfiguredtoallowonly', 0.4641), ('kernelextensionsarepermitted', 0.4596), ('therootusercanstillmanageotherusers', 0.4555)]","['sipusesextendedattributesonfilestomarkthemas', 'apple', 'sipcanfurtherbeconfiguredtoallowonly', 'kernelextensionsarepermitted', 'therootusercanstillmanageotherusers']"
3,17.11.2 System-Call Filtering,824,17.11.1 System Integrity Protection,"[('achallengeencounteredwithbothapproachesiskeepingthemasflexible', 0.432), ('theberkeleypacketfilterlanguagetoloadacustompro', 0.424), ('oneapproachtomeetingthischallengeistodecouplethefilterimplemen', 0.414), ('theunpredictablenatureofvulnerabilit', 0.413), ('thatanyattempttocompromisethesystem', 0.3943)]",[]
3,17.11.3 Sandboxing,825,17.11.2 System-Call Filtering,"[('sandboxingmayalsobeimplementedasacombinationofmultiplemech', 0.5161), ('androidhasfoundselinuxusefulbutlacking', 0.4272), ('doesawordprocessorneedtoacceptnetwork', 0.3978), ('enforcesandboxingaspartoftheirmandatoryaccesscontrol', 0.3903), ('ratherthangivethatprocessthefullsetofsystemcallsitsprivileges', 0.3853)]",['sandboxingmayalsobeimplementedasacombinationofmultiplemech']
3,17.11.4 Code Signing,826,17.11.3 Sandboxing,"[('blestoconfirmthattheyhavenotbeenchangedsincetheauthorcreatedthem', 0.4123), ('codesigningisthebesttoolintheprotectionarsenalforsolving', 0.4037), ('macos', 0.3518), ('apple', 0.3293), ('asoperatingsystemshavebecomemorecomplex', 0.3163)]",[]
2,17.12 Language-Based Protection,826,17.11 Other Protection Improvement Methods,"[('blestoconfirmthattheyhavenotbeenchangedsincetheauthorcreatedthem', 0.4123), ('codesigningisthebesttoolintheprotectionarsenalforsolving', 0.4037), ('macos', 0.3518), ('apple', 0.3293), ('asoperatingsystemshavebecomemorecomplex', 0.3163)]",[]
3,17.12.1 Compiler-Based Enforcement,827,17.12 Language-Based Protection,"[('programminglanguagesenterthepicture', 0.5419), ('protectionrequirementscanbestatedindependentlyofthefacilitiespro', 0.4809), ('suchaspecificationshouldbegivendirectlyasaprogramiscomposed', 0.4435), ('supposealanguageisusedtogeneratecodetorunonthecambridge', 0.4195), ('beusedduringexecutionofaparticularcodesegment', 0.4167)]","['programminglanguagesenterthepicture', 'protectionrequirementscanbestatedindependentlyofthefacilitiespro']"
3,17.12.2 Run-Time-Based Enforcement—Protection in Java,830,17.12.1 Compiler-Based Enforcement,"[('javaprograms', 0.5873), ('becausejavawasdesignedtoruninadistributedenvironment', 0.5068), ('suchprotectiondecisionsarehandledwithinthe', 0.4929), ('java', 0.4699), ('itsclassisinaprotectiondomainthatisitselfallowedtoexercisetheprivilege', 0.4568)]","['javaprograms', 'becausejavawasdesignedtoruninadistributedenvironment', 'suchprotectiondecisionsarehandledwithinthe', 'java', 'itsclassisinaprotectiondomainthatisitselfallowedtoexercisetheprivilege']"
